fips,population,hispanic,minority,female,unemployed,income,nodegree,bachelor,inactivity,obesity,density,votergap20,votergap16
12013,13821,5.649,18.123,45.692,6.1,35.256,26.7,9.2,33.1,39.4,25.8,-62.2893043,-56.222
12021,318537,26.838,10.372,50.742,5.2,58.403,14.3,32.3,18.5,19.5,160.9,-24.6990155,-26.014
12027,35297,31,16.259,43.604,6,36.945,29.4,9.9,30.4,36,54.7,-32.0246465,-27.72
12029,14824,3.808,12.109,45.473,6.1,32.121,20.9,7.5,32.6,30.6,23.3,-66.0462839,-63.205
12039,47474,10.105,57.87,52.468,7,35.849,23,16.3,31.5,36.5,89.8,36.562579,37.47
12051,39594,51.527,17.766,48.018,10.3,38.494,34.3,10.6,30,35.2,34,-23.0061824,-14.245
12065,14010,4.297,37.675,47.646,5.8,40.205,19.9,17.8,26.6,32.2,24.7,-6.886759,-5.143
12073,265714,6.225,37.579,52.55,5,45.463,7.9,44.3,17.8,26.4,413.1,28.2724377,25.117
12077,7983,6.986,22.638,38.255,5.7,38.473,25,13.1,29.6,39.6,10,-60.4324628,-57.39
12079,18901,5.047,41.232,47.251,6.2,33.017,20.6,10.4,31.4,34.1,27.6,-19.4989339,-15.559
12086,2500625,66.848,21.938,51.543,6.1,42.754,20.5,26.4,20.8,21,1315.5,7.3504343,29.565
12089,70576,3.985,9.58,50.915,5,56.728,10.5,23,23,28.6,113,-45.9131795,-50.222
12091,178473,8.646,18.503,49.177,4.5,55.952,9,28.1,23.3,26.4,194.4,-39.1413816,-47.763
12099,1279950,21.14,24.217,51.659,5,52.225,12.3,32.8,22.3,21.5,670.2,12.7866491,15.314
12111,266502,17.86,25.042,51.203,6.2,42.722,14.4,19,26,27.9,485.7,-1.5647416,-2.442
12129,32815,3.808,18.202,45.096,4.6,51.642,12.5,17.2,27.2,36.4,50.8,-40.8769833,-40.139
12131,55105,6.045,10.607,49.323,4.6,46.867,15.2,25.1,24.3,27.5,53,-51.7238224,-56.122
12133,23916,3.625,19.767,45.299,5.9,36.482,19.6,11.4,32.8,38.5,42.7,-61.0773099,-57.152
13007,3637,4.874,49.371,52.579,7.3,43.115,20.4,11,25.5,30,10.1,-15.755627,-8.681
13021,156060,3.186,57.912,53,6.6,36.014,17.3,23.4,26.8,31.3,622.8,23.8453716,20.22
13023,12855,2.891,26.619,51.85,9.1,40.454,18.3,15.2,29.3,30.4,60.5,-52.8741676,-53.162
13093,11819,7.595,52.084,45.949,7.5,31.103,26.5,9,29.2,34.7,38.1,-6.0414129,-2.112
13103,53541,3.956,17.62,50.165,5,61.195,14.3,17.9,24.9,35.2,109.4,-49.5343681,-55.627
13107,23075,4.395,36.481,51.022,8.5,30.119,22.7,10,33.3,36.3,33.2,-38.5959373,-36.961
13109,11695,11.746,34.736,51.812,5.5,33.293,25,14.5,26.8,33.5,60.2,-36.8259948,-35.369
13117,174520,9.602,16.267,50.232,4.4,86.413,8.4,44.6,20.4,29.4,783.5,-33.1920653,-47.654
13123,29021,11.456,4.276,50.044,5.8,40.01,22.5,16.9,26.4,29.7,66.3,-63.5219365,-66.939
13145,30138,3.337,20.64,49.993,5.2,66.249,10.5,27.8,23.5,28.4,69,-44.3299485,-47.883
13149,11528,2.557,13.667,50.316,6.2,41.348,24.4,10.4,25.4,30.2,40,-68.4845112,-62.458
13163,16478,3.489,55.284,51.273,8.9,30.835,28.2,9.2,27.3,35.3,32.2,6.8568437,10.845
13165,8450,5.471,45.495,46.757,8.2,30.678,26.9,12.3,27.7,29.9,24,-25.9044863,-25.84
13173,8423,5.595,27.861,49.602,6.6,37.113,22,12.4,28,33.2,54.4,-41.6666667,-41.209
13177,34410,2.767,24.961,49.938,5.3,64.533,14.4,22.3,22.3,31.2,79.5,-44.5674285,-52.992
13187,27528,4.773,5.419,50.115,5.3,44.653,14,27.5,24.8,30.7,105.9,-58.1868521,-60.021
13197,6995,7.944,36.583,49.823,8.2,36.055,24,13.4,28.2,32.9,23.9,-26.6004415,-22.243
13205,23800,4.257,50.159,48.007,6.6,32.711,26.8,11.1,29.4,33.6,45.9,-10.4875599,-9.927
13215,190414,7.568,52.629,50.688,7.4,41.783,14.5,23.7,24.4,28.8,877.5,24.1858386,18.59
13219,33320,4.86,11.425,51,4.3,80.631,7.6,44.6,20.5,28.8,178,-33.5068341,-40.105
13221,14328,3.947,20.543,50.454,5.3,46.84,18.1,18.2,25.9,30.1,33.9,-38.8267126,-42
13241,16611,8.237,4.889,50.66,6.6,38.449,14,25.8,24.8,29.4,44,-57.3787625,-60.938
13263,6355,2.383,58.04,52.343,7.6,33.37,23.3,13.2,28.6,33.3,17.5,20.4997161,24.823
13271,12792,14.378,39.311,41.128,8.5,29.244,25.7,10.8,29,30.9,37.7,-30.8792984,-29.942
13293,27551,2.348,30.765,52.34,7.1,34.867,23.5,11.4,29.5,32,84,-34.1495545,-34.941
13299,35914,3.822,32.805,50.543,6.4,34.288,18.6,13.1,27.5,35.5,40.7,-39.8393461,-41.745
13305,29407,5.959,23.244,49.587,7.3,41.093,18.5,12.2,29.7,31.8,46.9,-57.1294413,-58.867
13307,2192,4.003,43.995,49.962,8.9,33.893,22.8,6,27.3,32.1,13.4,-7.8417266,-14.273
13321,21214,2.222,30.992,51.838,6.4,40.382,25.8,7.8,30.6,36.7,38,-47.7652127,-49.952
15001,177835,12.538,65.686,49.891,4.5,51.887,9,25.9,19.4,22.7,45.9,36.2516227,36.627
15003,907574,9.777,76.744,49.142,3.4,73.985,9.3,32.5,18.7,22.3,1586.7,26.8556564,29.872
16011,44668,17.82,10.882,49.776,4.1,47.292,15.6,17.1,26.4,33.3,12,-55.8661733,-48.018
16029,6914,5.126,2.836,49.527,4.2,55.77,11.2,17.8,22,27.5,321.6,-72.4531616,-66.03
16065,38440,7.198,4.491,49.466,2.7,36.065,4.9,34.4,13.6,24.5,4.3,-63.6570828,-49.34
16071,4221,4.135,2.476,50.432,3.5,46.503,5.9,12.7,19.5,31.3,46.3,-77.4785802,-65.135
16081,9337,17.446,3.162,48.533,3.4,57.644,11.7,38.2,16.2,24.1,4.9,7.2475185,-0.081
17009,6591,6.282,21.57,35.701,3.7,50.225,18.4,12.8,23.6,27.6,193,-57.3185244,-55.693
17029,52065,2.357,7.11,51.553,6.2,41.319,10.5,24,24,26.3,79.7,-26.408918,-26.413
17037,107333,10.925,12.698,50.48,5.6,56.536,8.3,29.9,18.7,28.3,31.9,5.7250392,3.044
17045,18471,1.138,1.84,51.421,6.4,45.485,13.1,16.9,23.7,30.3,2799.8,-52.5378233,-49.544
17047,6444,1.224,2.311,50.735,6,46.894,12.5,10.2,24.6,31.3,29.8,-69.6672608,-70.803
17049,34424,1.909,2.037,50.316,4.9,52.578,8.7,20.2,21.9,31.8,30.2,-59.2682031,-60.489
17051,20935,1.769,6.796,46.75,6.5,41.268,16,13.4,21.7,33,71.5,-61.9431186,-58.318
17059,5705,1.861,2.716,51.377,6.9,41.045,18.1,10.7,25.1,28.4,42.8,-52.2438294,-47.789
17061,13567,1.171,1.956,50.2,6.2,39.738,12.9,12.8,25.9,28.7,17.3,-54.9381725,-52.995
17065,8096,1.622,2.28,50.793,5.3,49.79,13.2,14.5,24.7,28.2,119.8,-60.4403245,-58.05
17075,29690,6.784,3.446,51.046,5.7,46.895,11.9,14.7,28.4,33.9,61.3,-56.8199643,-55.962
17083,22549,1.319,2.928,51.305,6.3,52.493,9.2,16.2,25.4,33,68,-48.1779342,-46.42
17097,712567,21.263,17.958,50.101,5.5,78.001,10.8,42.7,18.8,28.4,73.9,24.0704776,20.294
17103,34919,6.014,8.235,46.866,5.4,54.472,11.9,16.5,29.5,32.6,45.2,-19.6560346,-20.361
17145,22424,3.115,11.512,45.653,7.2,42.032,15,13.3,21.5,29.1,301.2,-46.7621606,-45.158
17149,16273,1.276,3.44,49.559,5.2,39.005,12.6,14.7,28.5,32.6,38.1,-60.9888036,-58.152
17151,3991,1.988,9.134,47.16,7,40.722,13.6,14.7,24.1,29.5,19.8,-59.2643678,-61.163
17153,6218,2.025,35.048,51.638,9,33.943,18.9,11.2,24.1,27.3,12.1,-30.7926829,-30.975
17155,6009,4.961,2.498,48.423,6.4,62.024,10.5,13.7,22.5,29.9,30.9,-19.321534,-20.124
17163,263617,3.944,34.421,51.771,6.6,50.155,10.3,25.6,24.4,33.2,345,8.7242663,5.622
17175,6019,1.158,2.592,50.76,6.6,50.219,12.3,17.6,24.9,30.2,29.5,-41.241762,-38.013
17197,685251,16.793,19.834,50.357,6,75.176,9.5,32.6,21.3,28,85.5,8.3449964,5.671
17199,65169,2.566,7.608,50.133,6.2,46.322,11.2,22.1,25.6,31.6,809.6,-37.4260839,-41.258
18005,76063,6.297,10.254,50.06,3.6,54.101,10.3,27.9,25.5,29.5,540.6,-26.151511,-33.332
18013,14548,1.556,2.811,50.25,4.7,52.582,12.3,21.2,30.2,30.6,133.9,-30.5199866,-31.576
18027,30620,4.644,3.464,50.012,3.8,47.67,22.4,12.9,32.3,37.6,35.1,-61.962523,-62.826
18033,42060,2.686,2.602,50.123,4.1,51.911,11.2,17,24.3,32.8,69.1,-47.2335439,-48.246
18045,16852,2.429,2.296,50.166,5.9,45.168,13.2,12.5,28.8,29.8,504.1,-56.6616579,-55.994
18047,23148,1.006,1.976,49.668,5.1,54.086,14.2,17.7,25.6,26.2,43.6,-62.95,-60.946
18051,32750,1.62,4.85,50.081,3.8,46.466,10,15,29.2,32.1,56.6,-48.2272136,-47.563
18063,140606,3.699,10.991,50.178,3.8,70.358,6.4,32.1,24.3,31.8,81.2,-23.9511892,-34.19
18069,37777,2.211,2.891,50.764,4.3,49.832,11.1,18,26.5,32.6,282.4,-49.8738011,-50.977
18075,21117,3.054,2.041,50.76,5,38.663,15.8,10.2,32.5,34,59.8,-52.4169719,-47.827
18087,37204,4.027,1.989,49.45,3.6,52.003,36.9,10.8,26.2,34.2,145.6,-54.1239537,-51.769
18093,45842,1.6,2.831,50.518,6.5,45.232,15,14.6,30.6,38.2,186.3,-50.6064209,-51.499
18097,890879,9.95,34.16,51.792,5,42.7,15.1,27.7,25.6,32.4,291.3,29.155919,22.834
18111,13736,5.875,2.856,49.122,5.7,51.285,14.2,9.1,32.4,35.3,170.5,-52.0861781,-46.123
18117,19559,1.53,3.259,50.344,6,39.572,18,12.1,30.3,35.4,71.1,-47.6449276,-45.818
18127,163598,9.711,7.491,50.776,5.4,63.03,8.4,26.4,23.9,31.9,38.4,-6.0826041,-6.782
18165,16172,1.153,2.058,50.465,7.1,44.388,11.3,13.2,31.3,33.1,769.7,-40.6229114,-35.151
18167,105967,2.614,12.012,49.219,6.1,41.26,13.1,21.6,27.2,32.8,63.1,-14.7313851,-15.168
18175,27729,1.506,1.994,50.271,5.1,43.573,19.1,12.2,28.7,30.6,155.1,-52.1459757,-49.149
19001,7350,1.633,1.605,50.844,3.2,48.216,8.2,15.2,31.4,32.4,99.2,-41.2736414,-35.355
19003,3930,1.08,2.239,50.026,2.7,51.929,9.5,14.7,25.2,30.8,13.5,-43.75,-39.769
19005,14407,5.538,3.32,49.021,4.8,45.229,11.7,15.9,23.5,33.6,9.5,-29.2104554,-24.324
19011,26734,1.497,2.12,50.168,3.8,61.931,7.9,20,26.1,34.4,13.8,-27.6464964,-25.961
19017,23460,1.485,3.05,50.708,3.4,62.438,5.7,28.2,23.7,32.4,46,-16.26564,-13.858
19053,8231,2.725,4.72,49.684,3.2,36.742,13.7,19.2,25.3,33.1,17.4,-39.3796004,-29.571
19055,17205,1.322,1.724,49.911,3.3,55.958,10,14.9,25.7,33.9,15.9,-35.2994102,-29.809
19071,7345,2.606,2.606,50.478,3.3,54.154,7.7,20.9,28.4,32.9,18.4,-42.4423127,-40.574
19081,11046,3.918,2.606,49.863,2.7,57.682,7.7,17.9,26.4,35.4,27.2,-44.0375891,-41.101
19087,19929,4.712,7.338,48.892,3.9,50.347,8.7,20.5,23.7,34.6,21.4,-32.5586055,-30.874
19091,9473,3.935,2.198,50.884,3.3,49.696,8.4,16.6,28.3,31.8,20.2,-44.7343721,-45.957
19097,19728,1.404,2.988,50.247,4.1,50.299,9.6,14.1,27.1,33.1,27.9,-26.2954648,-19.443
19135,7549,2.358,2.609,49.881,4.3,44.705,11.8,17.3,29.7,32.4,13.3,-46.4774951,-41.155
19139,42934,17.468,5.84,50.248,3.8,54.441,14.9,18.2,24.5,34.2,25.3,-7.2226791,-6.628
19151,7346,3.753,3.553,50.186,3,49.625,7.1,18.2,26.6,31.9,29,-49.6730317,-45.158
19161,10059,2.804,1.966,50.554,3.2,49.513,8.3,19.4,26.9,33,9.6,-48.4191509,-46.976
19169,87214,3.114,12.719,47.868,2.4,52.128,4.2,48.5,18.4,27.1,43.9,16.9168071,12.214
19195,7541,2.88,2.867,50.218,3.9,50.286,8.3,15.7,31.7,33.7,117.1,-25.9393391,-21.822
20001,13203,3.153,6.432,51.152,5.2,39.196,10.3,16.1,30.3,34.2,22.8,-44.9422946,-40.967
20005,16411,3.22,9.361,51.104,6.1,44.199,8.2,19,29.6,33.1,14,-34.233871,-31.769
20013,9927,3.846,13.953,51.033,4,45.781,8.1,19.6,29.8,29.6,23.9,-48.2666071,-50.783
20015,64084,4.711,6.638,49.691,4.3,60.123,7,27.5,25,31.9,17.5,-41.3683887,-45.44
20033,1873,5.209,3.201,50.624,3.5,45.353,7.7,26,25.8,33.6,13.7,-69.4323144,-70.362
20035,33634,10.498,10.864,49.743,4.7,45.18,11.2,19.4,28.6,36,2.4,-37.8258731,-37.63
20037,38869,5.306,8.201,49.723,5.1,38.491,10.2,28.9,26,33,32.3,-23.2261941,-23.119
20039,2855,2.183,3.138,49.386,3.8,41.434,10.1,23.3,27.8,36.1,66.4,-69.5594125,-71.37
20055,42074,48.623,10.604,48.906,3.6,48.609,28.9,18.6,23.3,35.2,9.1,-24.6694915,-32.36
20061,31751,15.558,30.049,46.387,6.2,41.193,8.9,19.7,26.5,32.7,45.5,-13.9539727,-21.7
20069,6005,15.033,2.69,49.764,2.3,58.543,24.4,20.2,23.6,36,13.6,-68.6188811,-69.319
20075,2625,34.115,4.85,48.707,2,47.709,22.5,13.1,23.6,37.1,5.9,-64.8428405,-68.005
20085,13412,4.776,13.518,49.723,3.7,53.796,5.9,18.1,28,33.4,2.2,-40.036452,-41.889
20095,7571,3.603,3.304,50.046,4.4,53.378,10.7,18.9,28.5,32.2,4.6,-60.2177767,-58.305
20111,33601,20.846,9.811,51.147,4.4,43.038,12.9,25,23.5,34.7,2.6,-10.6877324,-16.16
20113,28866,4.202,4.862,50.703,3,57.878,11.1,26.7,26.2,29.2,39.8,-40.379554,-41.983
20115,11982,3.181,4.065,49.955,3.9,47.723,11.2,22.6,26.3,30.9,32.5,-48.257241,-50.339
20135,2835,9.384,3.527,50.948,3.3,51.923,8.4,19.1,26.6,31.1,28.9,-78.6516854,-73.589
20143,5974,2.879,3.28,48.084,3.9,52.744,7.3,19.9,29,37.9,4.3,-65.9354434,-64.096
20149,19994,5.438,6.018,50.18,3.5,65.373,4.1,32.2,23.4,31.3,6.4,-46.9234885,-50.777
20153,2425,5.746,2.354,48.803,2.4,44.932,7.4,23.8,29.2,32.3,13.1,-69.6143617,-72.445
20157,4808,1.46,2.497,51.069,2.8,42.381,6.4,21,34.2,30.9,51.4,-66.1648476,-65.338
20167,6596,2.841,5.029,50.121,3.8,45.443,8.8,23.9,23.5,30.4,4.6,-63.1670031,-66.391
20171,4560,18.413,3.243,49.436,2.8,56.032,16.2,20,26.7,32.1,77.2,-72.8547154,-74.108
20179,2435,4.26,2.15,49.164,2.3,52.3,9.7,21.4,26.6,31.5,327.1,-78.5467128,-77.827
20187,2107,36.921,5.116,49.469,3,56.591,20,17.9,32.6,31.3,5.6,-60.0515464,-60.377
21007,8161,1.218,5.821,50.658,7.1,44.732,16.2,12.4,32,34.2,106.1,-59.9053255,-57.181
21013,28972,0.918,4.854,51.077,8.5,24.868,31.5,10.2,38.6,37.9,41.6,-63.2317802,-62.194
21021,29263,3.137,11.322,49.837,5.7,41.538,14.4,22.2,30.6,32.2,309.9,-24.7044999,-29.054
21025,15575,0.934,2.166,49.844,9.5,28.647,32.5,11.5,32,41.6,41.3,-52.3582406,-42.79
21035,36348,2.65,8.453,51.67,4.8,37.705,13.2,27.5,18.3,30.1,37.7,-31.8580519,-35.014
21043,26771,1.219,2.246,50.795,10,34.991,22,11.1,35.7,38.9,84.1,-52.9391455,-51.694
21055,9110,0.719,2.842,49.613,5.5,38.338,20.8,11.3,30.1,33.8,52.1,-64.1206978,-66.213
21079,17085,2.251,3.91,50.792,5.2,43.647,19.3,16.5,29,30.5,84.8,-56.5781914,-58.42
21085,25581,1.262,2.883,49.708,6.8,35.726,24.9,9.1,33.6,36.5,67.3,-58.8583827,-59.213
21089,38020,1.098,2.914,51.469,7.8,42.452,17.1,15.7,32.3,39.8,39.4,-45.0649208,-45.474
21093,99770,5.537,19.223,50.025,5.1,50.407,11,22.2,24.9,32.9,45.6,-23.9696778,-30.194
21095,30956,0.877,4.267,51.402,11.7,26.351,29.5,11.1,39.5,36.5,169.3,-71.7619178,-72.111
21105,4851,1.366,11.318,52.645,5.8,41.588,17.8,11.7,29.7,35.2,53.9,-57.1168713,-56.004
21109,13243,0.741,1.423,50.292,8.6,29.09,29.8,8.6,35.3,37.5,86.6,-79.3063963,-80.127
21111,721594,4.892,26.874,51.712,4.9,48.264,11.8,30.8,25.4,31.6,39.1,20.1166558,13.336
21125,57749,1.441,2.859,51.077,6.3,34.678,25.7,11.9,30.3,37.8,54.3,-66.7686942,-69.094
21133,23633,0.765,1.604,50.923,11.2,28.574,24.8,11.9,34.6,38.6,28.2,-59.408867,-62.963
21141,27174,3.066,9.424,51.007,4.8,41.15,22.8,13,38.6,35.2,30.4,-48.3800421,-46.087
21147,17795,2.511,8.838,45.106,8.3,24.265,29.7,7.5,30.4,34.3,263.6,-76.7521367,-75.277
21151,83258,2.364,8.1,51.582,4.4,44.358,14.4,28.6,27.6,32.2,37.8,-26.8159352,-31.171
21169,10063,1.726,3.25,50.631,5.3,30.46,26.3,11.1,34.5,33.8,85.7,-59.5371109,-54.449
21175,14092,0.851,5.913,43.729,8,30.872,28.3,12.6,35,35.5,134.3,-56.4588979,-54.969
21183,23534,3.865,3.279,49.839,6.4,38.261,22.6,8.2,31,37.2,36.6,-55.5226027,-56.376
21185,58095,4.12,8.629,46.932,4,92.097,8.1,39.8,22.2,28,40.6,-21.4756431,-31.05
21191,14887,1.18,2.179,49.466,5.5,47.023,16.4,12.6,31.2,32.4,24.1,-60.5487365,-57.267
21225,14990,1.807,15.734,47.708,6.9,44.119,17.2,10.9,27.2,30.7,58.1,-52.2506083,-54.259
21239,24986,6.482,7.828,52.119,3.6,57.067,11.7,32.4,28.7,29.5,33.1,-12.0439156,-20.199
22021,10439,2.782,19.324,48.844,8.2,36.35,26.7,9.8,32.7,36.3,181.2,-67.849643,-64.663
22025,10460,1.271,33.31,46.595,9.3,34.116,27.2,11.6,32.9,35.3,5.3,-46.7682174,-44.419
22033,434633,3.994,51.159,52.102,5.3,46.831,11.2,34.1,25.2,32.9,30.4,13.0448358,9.214
22051,443342,14.174,33.872,51.49,5.7,47.024,16,23.8,27.5,35.4,28.6,-11.0832951,-14.748
22061,43286,2.838,44.815,51.178,7.3,32.889,15,34.6,28.5,37.3,23.8,-19.4656291,-19.605
22085,23733,3.949,29.984,50.459,7.1,39.561,18.4,13.8,33.8,39.1,37.1,-66.4873538,-63.097
22091,10551,1.505,54.907,51.339,8.9,35.004,18.1,8.9,34,40.6,189.1,10.2630724,14.353
22101,50815,6.847,38.47,50.449,7.5,42.075,26.3,11.1,33.4,38,70.7,-29.1382731,-27.559
22115,46616,9.444,22.66,47.003,7.7,46.682,12.8,18.7,26.9,36.6,49.4,-64.9119759,-64.967
22121,22638,2.958,40.832,50.926,5.6,51.55,15.7,18,31.6,40.2,69.5,-10.5270625,-12.148
23005,278559,1.982,7.413,51.36,3.4,61.436,6.2,42,15.2,22.7,10.8,35.30886,26.417
23011,121090,1.479,3.859,51.278,4.2,45.556,9.1,23.9,20.6,30.9,34.3,0.2492598,-3.723
23017,56244,1.227,3.374,50.404,5.5,40.12,10.1,18.8,23.1,31.4,75.6,-8.7045253,-12.999
23019,149419,1.273,4.921,50.555,4.8,42.728,9.3,24.2,22.8,30.3,27.8,-8.2569979,-10.93
24009,89212,3.659,18.231,50.648,4.6,92.446,7.5,29.3,20.9,29.7,1345.5,-5.6176573,-18.439
24027,281884,6.515,40.784,51.034,3.9,106.871,4.8,60.4,16.3,21.7,560.1,44.2707935,33.481
24029,20247,4.255,18.406,52.13,5.4,53.288,13.4,28,22.8,28.1,1144.9,1.2414304,-4.582
24043,145910,4.466,16.076,49.116,5.8,54.606,13.9,19.9,26.2,33.8,140.7,-20.9209342,-32.354
25007,15974,3.387,9.48,50.477,6.9,61.259,6.6,41.2,17.7,22,991.3,56.5757788,51.286
25027,803701,10.761,12.976,50.688,5.3,65.217,10.4,34.1,20.8,27,12415.6,17.7250581,10.496
26001,11091,1.391,2.609,49.696,7.7,36.377,12.5,13.5,24.7,31.1,528.6,-38.3069083,-39.958
26007,29289,1.298,2.951,50.772,5.9,38.121,11.1,16.1,21.8,32.1,135,-27.6150627,-28.683
26011,16092,1.94,3.434,49.361,8.6,36.46,15.1,11.5,25.6,34,49.6,-35.7150946,-33.07
26025,135616,4.837,17.416,51.133,4.9,45.916,10.8,19.6,27.1,33.9,89.4,-11.0800984,-12.477
26035,30104,2.042,3.397,50.365,7.4,34.655,16,10.5,30.4,33.8,24.7,-34.7767336,-31.804
26045,106077,5.269,12.141,51.133,4.2,57.088,6.8,24.2,24.5,35.7,34.4,-0.775724,-5.52
26055,86333,2.758,5.115,50.48,4.4,55.592,6.6,30.8,19.6,26.8,14.9,-3.0197888,-12.53
26059,45650,2.094,2.971,50.167,5.1,44.78,12.7,15.6,26.7,32,74.7,-47.8671359,-46.756
26071,11633,1.93,3.472,50.573,6.7,35.961,9,19.9,20.2,29.1,47.1,-25.37929,-28.274
26073,67176,3.857,11.416,51.373,4.5,42.431,9.5,26.1,22.5,30.9,10.1,-2.5254071,-3.685
26077,248407,4.803,18.121,50.92,4.1,46.283,7.3,34.4,18.6,30.6,228.4,18.7310862,12.79
26079,16891,1.854,3.888,49.206,7.3,40.709,13.8,13,23,31.6,445.7,-41.7082118,-44.103
26087,89974,4.687,3.802,49.317,7.5,51.51,9.4,16.8,23.6,30.3,20.3,-36.3057929,-38.344
26091,99837,7.604,6.035,49.315,4.8,48.194,10.1,19.7,22.3,30.8,62.5,-19.9025761,-21.087
26109,23969,1.784,5.431,49.461,5.1,42.191,9.3,15.5,25.6,34.4,77.1,-30.1499168,-29.401
26121,173951,5.415,18.94,50.269,5.6,42.588,11.6,17.6,25.1,35.8,17.9,0.5516854,0.879
26123,48686,5.852,4.113,49.783,5.2,41.588,14,13,21.7,34,344.9,-40.4403373,-39.646
26131,6569,1.232,3.513,49.143,9,35.387,10.3,15.8,22.3,33,38.5,-25.4206099,-26.14
26143,24682,1.561,3.703,50.067,8.8,35.002,14,13.3,23.9,34.2,20.3,-29.9906779,-29.564
26147,167562,3.236,5.785,50.38,7.1,50.303,10.7,17.3,25.5,33,250.2,-30.2202816,-31.431
26157,55395,3.44,3.464,49.867,6.4,43.186,11.8,13.5,29.3,32.6,133.1,-39.3445406,-37.955
27001,15646,1.274,5.362,49.522,6,40.676,9.6,14.8,25.1,29.9,57.9,-26.4438902,-25.934
27003,331582,4.179,13.69,49.897,3.6,70.868,6.6,27.3,18.9,30,8.9,-1.8988121,-9.692
27011,5251,1.171,2.202,51.27,4.4,46.495,10.3,18.3,20.4,28.7,94.2,-27.2360458,-25.137
27021,28534,1.794,15.439,49.206,6.7,45.179,8.8,19.6,25.9,26.5,256.9,-28.8588769,-31.684
27031,5472,1.887,12.553,50.193,4.4,48.593,4.8,40.6,17.4,28.9,8.7,33.9726747,22.5
27047,31002,9.584,4.475,50.328,3.8,47.203,12.2,15.3,25.3,29.9,24.2,-15.9888215,-17.371
27091,20245,4.38,2.817,50.659,4.1,52.042,11.7,17.9,25.7,32.2,5.3,-37.9235171,-41.351
27095,26383,2.063,9.027,49.748,5.8,48.434,11.6,15.3,25,35.9,38.3,-37.7697597,-35.766
27099,38215,11.034,8.104,49.941,3.2,47.537,12.6,17.9,24,30.8,29.5,-5.8206255,-7.858
27111,56588,3.259,4.039,49.776,4.2,51.51,9.3,23.6,20.4,29.4,220.8,-32.5338608,-35.931
27113,13842,3.481,6.203,49.954,5.2,50.905,9.9,16.6,22.6,27.5,29.1,-26.9891438,-27.792
27135,15911,1.11,6.703,48.878,4.1,53.838,8.5,18,23.2,29.3,20.1,-46.0396627,-46.286
27137,197767,1.543,7.489,49.702,5,49.714,7,26.4,19.2,27.1,9.3,15.6336014,11.808
27157,21884,3.079,2.66,50.195,3.6,58.752,7.3,20.7,21.5,32.2,6.2,-26.3430618,-26.547
28013,14422,5.83,29.925,51.974,6.3,33.141,30.1,10.6,30.7,35.8,39,-41.3201821,-39.06
28017,18683,4.357,46.064,51.57,7.8,31.616,27.2,10.5,33.9,33.4,16.9,-4.4834787,-6.058
28027,26936,1.543,76.909,53.834,10.3,28.647,22.9,17.8,34.9,42.9,50.3,42.8773085,44.345
28031,20544,2.2,37.64,51.236,5.9,31.835,22.3,14.5,32,36.3,37.9,-26.0470085,-24.528
28063,8928,0.559,85.613,50.753,14.9,26.408,20.2,20.4,37,44.5,25.2,71.5455476,73.802
28069,9833,0.833,65.643,49.694,10.4,33.015,22.1,10.8,32.4,36.9,97.5,23.2508983,22.613
28083,34563,2.619,75.035,51.821,10.9,26.439,26.9,18.6,31.7,44,184.3,41.4853576,40.978
28091,25732,1.436,34.186,51.653,7.4,33.428,24.5,12.3,33.8,34.2,133.2,-36.8399442,-36.048
28095,36905,1.136,32.124,51.855,7.5,36.81,22.4,14.1,33.5,38,52.6,-30.7259981,-29.288
28097,11129,1.31,46.927,52.059,7.9,31.963,26,15.7,31.1,38.3,48.3,-15.6847291,-13.431
28115,29248,6.218,18.06,50.434,5.6,40.198,22,12.2,32.4,31.1,98.8,-62.2240791,-61.968
28117,25709,1.3,15.908,50.815,6.1,34.794,25.7,11.8,38.9,33.1,60.2,-58.4084931,-56.529
28141,19034,2.787,4.342,51.759,6.4,35.55,22.7,11.3,33,36.6,48.6,-75.224338,-73.73
28143,10436,2.465,77.917,53.089,9.2,30.689,24.2,17.6,35.5,40.7,46.2,46.4345873,50.159
28147,15291,2.002,45.6,51.988,8.2,31.607,22.3,13,34.3,38.3,65.3,-19.4549797,-15.214
29005,6036,1.451,2.167,50.377,4.5,45.997,11.1,21.4,31.9,29.8,40,-58.1023454,-55.747
29025,9160,2.152,3.517,49.634,4.5,43.111,13,15.3,31.3,37.2,61.6,-60.4015378,-55.558
29033,9535,1.346,4.226,51.168,5.9,39.017,13.1,17,29.4,35.4,130.8,-64.4307149,-62.715
29039,13544,2.275,3.344,50.065,5.3,33.631,17.1,14.3,33.7,31,142.8,-65.9142532,-63.858
29041,7594,1.015,4.111,50.02,4.7,43.049,16.6,13.4,30.7,30.4,29.5,-53.8386068,-51.994
29043,77455,2.93,4.055,51.021,4.2,51.831,8.8,26.5,25.3,29.1,10.4,-50.7888725,-54.201
29047,228358,6.715,12.164,51.034,4.5,61.598,8.1,30.7,21.5,29.3,14.1,-4.1123813,-11.119
29051,75018,2.778,15.789,49.438,4,51.885,9.5,30.9,19.9,30.7,49.5,-33.8789244,-36.776
29069,31039,6.308,12.931,52.083,8,31.486,28.1,10.9,31,32,16.8,-56.9632402,-53.584
29071,101263,1.752,3.353,50.306,5,51.978,13.1,18,30.7,30.4,59.1,-43.7533762,-46.12
